,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
y,136.6666717529297,323.3333435058594,430.0,510.0,350.0,430.0,536.6666870117188,226.6666717529297,116.66666412353516,83.33333587646484,56.66666793823242,110.0,136.6666717529297,163.3333282470703,123.33333587646484,190.0
z,-3.8517234325408936,-72.50538635253906,-461.94195556640625,-184.17672729492188,54.070457458496094,-44.448265075683594,136.60414123535156,136.96131896972656,2.7972793579101562,-330.85595703125,852.7066040039062,559.6488037109375,379.19244384765625,136.06883239746094,3.0306529998779297,26.573217391967773
c,0.34555375576019287,0.05897672474384308,0.08750993013381958,0.10079343616962433,0.141353040933609,0.11616022139787674,0.0575999841094017,0.13692942261695862,0.35732102394104004,0.5604608654975891,0.7906469106674194,0.37146082520484924,0.6529132723808289,0.6559929847717285,0.6559929847717285,0.6559929847717285
x,322.5,262.5,262.5,182.5,282.5,302.5,302.5,333.125,393.75,422.5,422.5,442.5,405.0,202.5,345.0,282.5
y,136.6666717529297,323.3333435058594,430.0,510.0,350.0,430.0,536.6666870117188,228.3333282470703,120.0,83.33333587646484,56.66666793823242,110.0,136.6666717529297,163.3333282470703,130.0,190.0
z,-4.02693510055542,-72.5649185180664,-476.4114074707031,-203.667236328125,55.470252990722656,-50.546592712402344,127.04225158691406,133.4040069580078,-0.5493394136428833,-342.2436218261719,849.42822265625,555.8565063476562,375.89935302734375,134.00413513183594,-1.7230701446533203,32.26520538330078
c,0.3409724533557892,0.053533364087343216,0.08643099665641785,0.09883023053407669,0.14479033648967743,0.10975918918848038,0.056515730917453766,0.13795693218708038,0.35746291279792786,0.5578989386558533,0.7910383343696594,0.371182382106781,0.6534324884414673,0.6564793586730957,0.6564793586730957,0.6564793586730957
x,322.5,262.5,262.5,182.5,282.5,302.5,302.5,330.0,387.5,422.5,422.5,442.5,407.5,202.5,332.5,282.5
y,136.6666717529297,323.3333435058594,430.0,510.0,350.0,430.0,536.6666870117188,230.0,123.33333587646484,83.33333587646484,56.66666793823242,110.0,136.6666717529297,163.3333282470703,136.6666717529297,190.0
z,-4.240730285644531,-72.34808349609375,-490.4080810546875,-221.159423828125,56.55976867675781,-55.36235809326172,118.77674865722656,129.60923767089844,-3.6099853515625,-353.1295471191406,846.5146484375,552.5853271484375,372.0533447265625,132.6637420654297,-6.19322395324707,36.961891174316406
