,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
z,-4.641594409942627,-30.858978271484375,-282.8721923828125,-129.60281372070312,17.683164596557617,25.486976623535156,131.39659118652344,50.95352554321289,7.634967803955078,-161.26498413085938,349.4543762207031,273.6426086425781,238.35296630859375,208.2553253173828,3.3278865814208984,-25.70383644104004
c,0.2261424958705902,0.13587576150894165,0.11141619086265564,0.042897291481494904,0.0566328726708889,0.21325857937335968,0.13384251296520233,0.1076110228896141,0.43366488814353943,0.539386510848999,0.708099365234375,0.47604629397392273,0.3667818307876587,0.3378353714942932,0.3378353714942932,0.3378353714942932
x,225.0,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,207.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.684760093688965,-30.29880142211914,-283.71142578125,-129.76832580566406,17.051115036010742,25.281715393066406,130.78565979003906,51.901798248291016,8.267913818359375,-160.57443237304688,350.6877746582031,273.6060485839844,237.80154418945312,207.05491638183594,4.54603385925293,-23.343393325805664
c,0.23125270009040833,0.13842882215976715,0.11215931922197342,0.04323786497116089,0.05646277219057083,0.21713799238204956,0.1340097337961197,0.10768085718154907,0.4327065944671631,0.5374112129211426,0.7070155143737793,0.4765528440475464,0.3687596917152405,0.33769363164901733,0.33769363164901733,0.33769363164901733
x,223.75,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,205.0,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
z,-4.725291728973389,-29.57640838623047,-283.9940185546875,-129.21401977539062,16.246732711791992,24.91748809814453,130.30299377441406,52.52945327758789,8.317634582519531,-160.33184814453125,351.3021545410156,273.0119323730469,237.0520782470703,205.5178680419922,5.336019515991211,-21.817514419555664
c,0.2351248562335968,0.14037376642227173,0.11253628134727478,0.0435495525598526,0.05627844110131264,0.22053006291389465,0.13409993052482605,0.10712672770023346,0.43166273832321167,0.535616934299469,0.7074463963508606,0.4771159589290619,0.3704354465007782,0.3377954661846161,0.3377954661846161,0.3377954661846161
x,222.5,142.5,162.5,102.5,162.5,162.5,162.5,167.5,182.5,202.5,222.5,182.5,182.5,182.5,182.5,162.5
y,150.0,190.0,270.0,350.0,216.6666717529297,270.0,323.3333435058594,183.3333282470703,163.3333282470703,136.6666717529297,110.0,163.3333282470703,136.6666717529297,350.0,163.3333282470703,190.0
